place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
6,5,SUPER BULLET(D001),M Chadwick,P O'Sullivan,127,1124,4,6-3/4,"9                                                            

9                                                            

7                                                            

6",1:21.89,43,7(795),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
7,14,NUNCHUKS(C357),K H Chan,C Fownes,110,1010,10,6-3/4,"1                                                            

2                                                            

4                                                            

7",1:21.90,15,7(795),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
8,8,NOBLE DESIRE(C540),C L Chau,D J Whyte,112,1070,13,7-3/4,"2                                                            

1                                                            

1                                                            

8",1:22.05,17,7(795),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
9,2,HANG'S DECISION(T262),K Teetan,W Y So,132,1115,14,9-3/4,"12                                                            

10                                                            

12                                                            

9",1:22.36,5.4,7(795),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
10,1,MONSTER KAKA(B319),B Shinn,D J Hall,133,1018,11,10-1/2,"10                                                            

11                                                            

8                                                            

10",1:22.48,19,7(795),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
11,12,FRESH POWER(B067),H N Wong,Y S Tsui,124,1008,2,11-1/2,"6                                                            

8                                                            

11                                                            

11",1:22.66,51,7(795),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
12,9,IMPECCABLE FELLOW(A310),M L Yeung,R Gibson,119,1146,6,12-3/4,"11                                                            

13                                                            

13                                                            

12",1:22.83,23,7(795),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
13,7,EASY DAZZLING(D218),C Y Ho,K W Lui,125,1038,3,14,"8                                                            

7                                                            

6                                                            

13",1:23.05,74,7(795),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
14,6,CIGAR BUDDIES(D299),M F Poon,P F Yiu,123,1123,9,27-3/4,"5                                                            

4                                                            

9                                                            

14",1:25.25,15,7(795),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
WV,,CITY LEGEND(A086),A Hamelin,T P Yung,118,---,---,---,---,---,---,7(795),Class 4 - 1400M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
1,3,SUNNY BOY(A379),Z Purton,J Moore,131,1222,1,-,"1                                                            

1                                                            

1",1:08.98,2.7,8(796),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/07/05
2,5,ELITE PATCH(C193),J Moreira,K W Lui,129,1140,7,1/2,"6                                                            

4                                                            

2",1:09.08,9.3,8(796),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/07/05
3,12,HALL OF CHAMP(D169),M Chadwick,D J Hall,114,1053,5,3-1/4,"8                                                            

6                                                            

3",1:09.49,29,8(796),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/07/05
4,9,LE TERROIR(B403),C Schofield,L Ho,119,1106,4,3-3/4,"10                                                            

8                                                            

4",1:09.56,11,8(796),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/07/05
5,8,GRADE ONE(A010),A Hamelin,P O'Sullivan,119,1204,12,5-1/2,"9                                                            

9                                                            

5",1:09.85,38,8(796),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/07/05
6,6,AQUILA(C248),C L Chau,K H Ting,113,1088,10,6-1/2,"2                                                            

2                                                            

6",1:10.02,11,8(796),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/07/05
7,10,MOST BEAUTIFUL(A022),M F Poon,C S Shum,113,1156,6,8-3/4,"11                                                            

11                                                            

7",1:10.38,43,8(796),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/07/05
8,4,CALIFORNIA CONCORD(D067),K Teetan,A S Cruz,129,1257,3,9-1/2,"4                                                            

5                                                            

8",1:10.51,2.9,8(796),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/07/05
9,7,GOLFMAN STAR(D384),K C Leung,F C Lor,121,1191,9,10-3/4,"5                                                            

7                                                            

9",1:10.70,14,8(796),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/07/05
10,11,CORRIENTHES(D346),H T Mo,D E Ferraris,111,1057,8,13,"7                                                            

10                                                            

10",1:11.06,115,8(796),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/07/05
11,1,SMART FOLKS(D343),B Shinn,C W Chang,133,1085,11,20-3/4,"12                                                            

12                                                            

11",1:12.31,198,8(796),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/07/05
DNF,2,PRECIOUS EXPRESS(C126),N Callan,P F Yiu,131,1087,2,---,"3                                                            

3",---,18,8(796),Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/07/05
1,3,SO WE JOY(D082),J Moreira,J Moore,125,1089,9,-,"6                                                            

6                                                            

5                                                            

1",1:34.06,4.9,9(797),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
2,1,CHEVALIER PRINCE(D298),Z Purton,F C Lor,133,1089,5,2-1/2,"4                                                            

5                                                            

6                                                            

2",1:34.45,2.6,9(797),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
3,9,CALIFORNIA LEGEND(B363),H T Mo,A S Cruz,115,1140,14,4-1/4,"1                                                            

1                                                            

1                                                            

3",1:34.73,15,9(797),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
4,8,BULLETPROOF(D219),M Chadwick,P F Yiu,118,1035,8,4-3/4,"8                                                            

7                                                            

7                                                            

4",1:34.81,15,9(797),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
5,2,PERFECT TO PLAY(B095),N Callan,C Fownes,126,1032,1,7,"5                                                            

4                                                            

4                                                            

5",1:35.16,38,9(797),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
6,13,SANGRIA(A065),H W Lai,D E Ferraris,115,1062,3,7,"9                                                            

9                                                            

8                                                            

6",1:35.16,70,9(797),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
7,14,SACRED TIMING(C387),M F Poon,K H Ting,112,1131,4,7-1/4,"2                                                            

2                                                            

2                                                            

7",1:35.21,28,9(797),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
8,11,HAPPY WIN WIN(C125),K Teetan,C H Yip,116,1038,13,7-1/2,"13                                                            

10                                                            

9                                                            

8",1:35.28,16,9(797),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
9,4,TELECOM ROCKET(C137),A Hamelin,Y S Tsui,125,1061,7,8,"3                                                            

3                                                            

3                                                            

9",1:35.34,5.2,9(797),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
10,6,SUNNY POWER(A371),C Y Ho,K W Lui,123,1121,10,8-3/4,"12                                                            

11                                                            

11                                                            

10",1:35.46,32,9(797),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
11,12,HUMBLE STEED(A327),H N Wong,T P Yung,113,1136,2,9-1/4,"7                                                            

8                                                            

10                                                            

11",1:35.56,71,9(797),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
12,7,APEX TOP(D136),C Schofield,A T Millard,122,1146,12,9-1/2,"14                                                            

14                                                            

13                                                            

12",1:35.59,13,9(797),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
13,5,SUN OF MAKFI(D157),B Shinn,D J Hall,123,1024,11,12-3/4,"11                                                            

13                                                            

12                                                            

13",1:36.11,21,9(797),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
14,10,GORGEOUS INHERITOR(D080),T H So,C H Yip,116,1182,6,81,"10                                                            

12                                                            

14                                                            

14",1:47.02,136,9(797),Class 4 - 1600M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Sha Tin,2020/07/05
1,9,AWE(D168),Z Purton,J Moore,120,1040,9,-,"12                                                            

12                                                            

11                                                            

1",1:21.34,4.1,10(798),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Sha Tin,2020/07/05
2,1,CIRCUIT GLORY(A402),K Teetan,A S Cruz,133,1046,7,N,"9                                                            

9                                                            

9                                                            

2",1:21.40,5.4,10(798),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Sha Tin,2020/07/05
3,2,PICKEN(B311),A Hamelin,J Size,132,1202,10,1/2,"14                                                            

13                                                            

12                                                            

3",1:21.45,9.9,10(798),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Sha Tin,2020/07/05
4,3,STAR OF YUEN LONG(C303),K H Chan,K L Man,124,1102,5,3/4,"1                                                            

1                                                            

1                                                            

4",1:21.46,7.3,10(798),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Sha Tin,2020/07/05
5,13,ELIGERE(C473),J Moreira,Y S Tsui,116,1015,2,1-3/4,"7                                                            

7                                                            

4                                                            

5",1:21.62,4.2,10(798),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Sha Tin,2020/07/05
6,7,WISDOM PATCH(D289),B Shinn,C W Chang,122,1247,14,2-1/2,"6                                                            

8                                                            

10                                                            

6",1:21.74,202,10(798),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Sha Tin,2020/07/05
7,4,RELENTLESS ME(A178),C L Chau,D J Whyte,118,1180,8,4,"4                                                            

3                                                            

2                                                            

7",1:21.96,8.8,10(798),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Sha Tin,2020/07/05
8,12,ROMANTIC COMBO(D271),C Schofield,C S Shum,119,1112,12,6,"11                                                            

11                                                            

13                                                            

8",1:22.28,104,10(798),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Sha Tin,2020/07/05
9,8,URBAN DANCER(C512),M F Poon,T P Yung,119,1050,1,6,"3                                                            

4                                                            

3                                                            

9",1:22.29,73,10(798),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Sha Tin,2020/07/05
10,5,SWIFT SPIRIT(D201),H W Lai,K H Ting,127,1114,3,6-3/4,"10                                                            

10                                                            

7                                                            

10",1:22.43,262,10(798),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Sha Tin,2020/07/05
11,6,SUPERBELLA(D128),H N Wong,F C Lor,123,1056,4,8-3/4,"13                                                            

14                                                            

14                                                            

11",1:22.73,210,10(798),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Sha Tin,2020/07/05
12,14,NATURAL WINNER(C489),M L Yeung,R Gibson,115,1267,6,13-3/4,"8                                                            

6                                                            

5                                                            

12",1:23.55,34,10(798),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Sha Tin,2020/07/05
13,11,UNIQUE TREASURE(C141),K C Leung,P F Yiu,118,1116,11,15-3/4,"5                                                            

5                                                            

8                                                            

13",1:23.88,9.1,10(798),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Sha Tin,2020/07/05
14,10,HINYUEN SWIFTNESS(V250),T H So,C H Yip,118,1260,13,19-1/2,"2                                                            

2                                                            

6                                                            

14",1:24.45,60,10(798),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Sha Tin,2020/07/05
1,5,SHINING GEM(C058),K C Leung,P F Yiu,124,1159,12,-,"11                                                            

10                                                            

1",1:08.32,16,11(799),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Sha Tin,2020/07/05
2,8,ALL IN MIND(D200),C Y Ho,A S Cruz,120,1197,3,N,"3                                                            

3                                                            

2",1:08.36,5.6,11(799),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Sha Tin,2020/07/05
3,10,LUCKY EXPRESS(D026),J Moreira,J Size,120,1143,8,1-1/4,"6                                                            

6                                                            

3",1:08.50,2.4,11(799),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Sha Tin,2020/07/05
4,4,HIGHLY PROACTIVE(C458),N Callan,K W Lui,124,1070,5,1-3/4,"2                                                            

2                                                            

4",1:08.60,13,11(799),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Sha Tin,2020/07/05
5,3,MASSIVE POCKET(B246),A Hamelin,K W Lui,125,1056,7,2-3/4,"8                                                            

9                                                            

5",1:08.77,18,11(799),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Sha Tin,2020/07/05
6,11,ARMANDO(D351),K Teetan,A T Millard,119,1169,10,3,"10                                                            

11                                                            

6",1:08.80,6.4,11(799),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Sha Tin,2020/07/05
7,7,MAGIC LEGEND(A170),Z Purton,J Moore,121,1026,4,3-1/4,"9                                                            

7                                                            

7",1:08.82,17,11(799),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Sha Tin,2020/07/05
8,6,SAUL'S SPECIAL(A293),C L Chau,C W Chang,113,1110,1,3-1/2,"5                                                            

5                                                            

8",1:08.87,35,11(799),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Sha Tin,2020/07/05
9,1,GUNNISON(A377),K H Chan,J Size,122,1028,11,6-1/4,"7                                                            

8                                                            

9",1:09.34,67,11(799),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Sha Tin,2020/07/05
10,9,GOLDEN DASH(B190),M F Poon,C S Shum,118,1097,6,6-1/2,"4                                                            

4                                                            

10",1:09.34,20,11(799),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Sha Tin,2020/07/05
11,12,MOMENT OF POWER(V138),T H So,P O'Sullivan,116,1091,9,7-1/2,"1                                                            

1                                                            

11",1:09.52,190,11(799),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Sha Tin,2020/07/05
12,2,MR CROISSANT(C234),C Schofield,W Y So,128,1113,2,7-1/2,"12                                                            

12                                                            

12",1:09.53,8.2,11(799),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Sha Tin,2020/07/05
1,3,HAPPY ICHIBAN(D037),C Y Ho,D J Whyte,132,1256,10,-,"2                                                            

2                                                            

2                                                            

1",1:40.20,6.7,1(800),Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
2,10,MISCHIEVOUS SUNDAE(C016),K Teetan,J Size,116,1066,5,1-3/4,"1                                                            

1                                                            

1                                                            

2",1:40.49,3.7,1(800),Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
3,7,WINNERS BROTHER(C220),M L Yeung,K L Man,122,1051,1,2-1/2,"3                                                            

3                                                            

3                                                            

3",1:40.60,6.9,1(800),Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
4,11,GOLDEN CANNON(T022),K C Leung,K W Lui,117,949,9,3,"11                                                            

11                                                            

10                                                            

4",1:40.66,21,1(800),Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
5,9,VIRTUS STAR(B395),A Hamelin,F C Lor,118,1071,4,3-3/4,"6                                                            

8                                                            

7                                                            

5",1:40.80,4.4,1(800),Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
6,12,MONEY WINNER(A055),H T Mo,Y S Tsui,112,1028,2,4-1/2,"7                                                            

6                                                            

6                                                            

6",1:40.91,19,1(800),Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
7,6,GOLDEN GENERAL(A346),M Chadwick,K H Ting,123,1194,8,5-3/4,"10                                                            

10                                                            

8                                                            

7",1:41.12,11,1(800),Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
8,8,KWAICHUNG BROTHERS(A012),V Borges,R Gibson,121,1175,7,6,"8                                                            

7                                                            

4                                                            

8",1:41.17,18,1(800),Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
9,2,GREEN ENVY(C313),N Callan,C Fownes,133,1158,11,8,"9                                                            

9                                                            

9                                                            

9",1:41.47,8,1(800),Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
10,4,HAPPY HOUR(B286),M F Poon,C H Yip,129,1115,3,8-1/4,"4                                                            

4                                                            

5                                                            

10",1:41.52,17,1(800),Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
11,5,DASHING GRACE(C513),H N Wong,T P Yung,127,1078,6,21-1/4,"5                                                            

5                                                            

11                                                            

11",1:43.59,144,1(800),Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
WV,1,BREAK RECORD(C168),C Wong,C S Shum,128,---,---,---,---,---,---,1(800),Class 5 - 1650M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
1,6,MOMENTUM HAPPY(C423),K C Leung,K H Ting,126,1072,4,-,"1                                                            

1                                                            

1",1:10.04,3.3,2(801),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
2,12,SHINING ON(A359),K Teetan,K W Lui,116,1015,7,1,"7                                                            

6                                                            

2",1:10.18,7.2,2(801),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
3,8,SPACE(C339),M Chadwick,P F Yiu,125,1107,6,1-3/4,"2                                                            

2                                                            

3",1:10.32,13,2(801),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
4,1,SPLIT OF A SECOND(B027),M F Poon,L Ho,131,1081,2,2-1/4,"4                                                            

4                                                            

4",1:10.39,9,2(801),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
5,2,FEARLESS FIRE(B085),Z Purton,C Fownes,131,1181,3,2-3/4,"6                                                            

7                                                            

5",1:10.49,2.7,2(801),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
6,3,DAZZLING FEELING(D296),V Borges,D E Ferraris,128,1264,12,3-3/4,"12                                                            

10                                                            

6",1:10.62,18,2(801),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
7,7,JADE THEATRE(A040),N Callan,K L Man,125,1095,11,4-1/4,"5                                                            

5                                                            

7",1:10.73,23,2(801),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
8,9,ATHENA(D103),T H So,C H Yip,122,1030,1,5-3/4,"3                                                            

3                                                            

8",1:10.97,23,2(801),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
9,5,NOBLE MAN(C412),A Hamelin,J Size,127,1096,5,6,"8                                                            

9                                                            

9",1:10.99,20,2(801),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
10,10,WONDERFUL TIMES(D135),B Shinn,A T Millard,125,1104,10,8-1/4,"9                                                            

8                                                            

10",1:11.34,150,2(801),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
11,11,STRATHCLYDE(V225),C Wong,A T Millard,114,1195,9,12-1/4,"10                                                            

11                                                            

11",1:12.00,45,2(801),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
12,4,WONDERFUL TREASURE(D221),H W Lai,Y S Tsui,128,998,8,15,"11                                                            

12                                                            

12",1:12.43,123,2(801),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
WV,,MELBOURNE HALL(D118),B Shinn,D J Hall,123,---,---,---,---,---,---,2(801),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
1,1,XPONENTIAL(D049),A Hamelin,D J Whyte,133,1121,7,-,"4                                                            

8                                                            

1",1:10.11,8.7,3(802),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
2,8,GALLANT CROWN(D359),K C Leung,A T Millard,123,1057,4,3/4,"11                                                            

10                                                            

2",1:10.24,159,3(802),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
3,2,HARMONY N HOME(C531),K H Chan,C S Shum,124,1002,12,3/4,"5                                                            

3                                                            

3",1:10.25,21,3(802),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
4,7,MALDIVES(D329),B Shinn,D J Hall,126,1115,2,1-1/4,"10                                                            

7                                                            

4",1:10.30,6.7,3(802),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
5,3,SPRINT FORWARD(C353),Z Purton,J Moore,128,1064,6,1-3/4,"2                                                            

2                                                            

5",1:10.40,2.3,3(802),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
6,5,INNO LEGEND(D361),K Teetan,K L Man,126,1118,3,2-1/2,"9                                                            

9                                                            

6",1:10.50,7.8,3(802),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
7,10,MAJESTIC CONQUEROR(C363),V Borges,T P Yung,119,1119,9,2-1/2,"1                                                            

1                                                            

7",1:10.50,9.2,3(802),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
8,12,SWEETLY BABY(D247),M L Yeung,C Fownes,116,1202,5,3,"6                                                            

5                                                            

8",1:10.60,16,3(802),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
9,6,LUCKY TURBO(D400),N Callan,A S Cruz,126,1297,1,4-3/4,"7                                                            

4                                                            

9",1:10.88,12,3(802),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
10,4,CAN'T TOUCH THIS(D255),H N Wong,K H Ting,123,1027,8,5,"12                                                            

12                                                            

10",1:10.93,155,3(802),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
11,11,FANTASTIC FABIO(V364),C Wong,C H Yip,113,1195,11,5-1/2,"3                                                            

6                                                            

11",1:10.99,42,3(802),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
12,9,SKY TREASURE(V401),H T Mo,Y S Tsui,117,1096,10,5-1/2,"8                                                            

11                                                            

12",1:11.00,15,3(802),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/07/08
1,5,SUPREME PLUS(C252),C Y Ho,F C Lor,129,1118,8,-,"8                                                            

9                                                            

1",1:10.76,12,4(803),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
2,12,FOX CHEUNGER(B187),K Teetan,K W Lui,119,1002,3,HD,"3                                                            

4                                                            

2",1:10.79,4.6,4(803),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
3,4,YEE CHEONG LUCKY(B357),M F Poon,A T Millard,128,1037,4,3/4,"4                                                            

3                                                            

3",1:10.89,5.2,4(803),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
4,10,FLYING MONKEY(T361),V Borges,J Moore,121,1062,12,1,"2                                                            

2                                                            

4",1:10.92,5.9,4(803),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
5,3,HAPPY WINNER(B450),Z Purton,C W Chang,131,1087,5,2,"6                                                            

5                                                            

5",1:11.07,14,4(803),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
6,7,MULTIMAX(T129),C Wong,L Ho,122,1188,1,2-1/4,"1                                                            

1                                                            

6",1:11.11,8.4,4(803),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2020/07/08
