place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
8,4,MULTIMAX(T129),C Wong,L Ho,126,1186,8,6,"3                                                            

3                                                            

4                                                            

8",1:23.38,46,1(699),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
9,12,GOLDEN CANNON(T022),C Y Ho,K W Lui,118,955,7,6,"14                                                            

14                                                            

13                                                            

9",1:23.39,15,1(699),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
10,1,KANBEKI MOLLY(C256),C L Chau,P F Yiu,123,1035,4,6-1/4,"4                                                            

4                                                            

5                                                            

10",1:23.42,6.5,1(699),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
11,13,MONEY WINNER(A055),H N Wong,Y S Tsui,114,1036,6,7,"13                                                            

12                                                            

14                                                            

11",1:23.53,139,1(699),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
12,7,SPEEDY MISSILE(C281),M L Yeung,K H Ting,127,1145,2,7-1/2,"6                                                            

7                                                            

10                                                            

12",1:23.61,92,1(699),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
13,5,ONE STEP AHEAD(C242),A Hamelin,P O'Sullivan,131,985,13,10-1/4,"11                                                            

13                                                            

12                                                            

13",1:24.04,24,1(699),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
14,14,FORTUNE WAY(B120),K Teetan,D E Ferraris,113,1156,3,14-1/2,"7                                                            

9                                                            

8                                                            

14",1:24.75,34,1(699),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
WV,,SPICY REALLY(C021),C Schofield,F C Lor,125,---,---,---,---,---,---,1(699),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
1,13,KWAICHUNG BROTHERS(A012),V Borges,R Gibson,115,1178,4,-,"7                                                            

8                                                            

6                                                            

1",1:22.74,19,2(700),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
2,5,SHANGHAI RUSKY(C279),C L Chau,C W Chang,117,1132,2,SH,"3                                                            

4                                                            

3                                                            

2",1:22.75,54,2(700),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
3,1,SEIZE THE SPIRIT(B030),A Hamelin,Y S Tsui,133,1086,8,HD,"9                                                            

10                                                            

12                                                            

3",1:22.78,3.6,2(700),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
4,3,WHO'S HORSE(C233),K Teetan,K H Ting,132,1140,13,1/2,"1                                                            

1                                                            

1                                                            

4",1:22.82,16,2(700),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
5,6,FIRE AND GOLD(B004),N Callan,C H Yip,124,1063,12,1/2,"13                                                            

12                                                            

10                                                            

5",1:22.85,32,2(700),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
6,7,FLYING MONKEY(T361),C Schofield,J Moore,124,1050,14,1-1/4,"2                                                            

2                                                            

2                                                            

6",1:22.95,7.7,2(700),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
7,14,MONEY MARSHAL(B134),H W Lai,D E Ferraris,113,1141,3,2-3/4,"5                                                            

5                                                            

5                                                            

7",1:23.19,27,2(700),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
8,11,YEE CHEONG LUCKY(B357),C Wong,A T Millard,116,1057,9,3,"8                                                            

7                                                            

9                                                            

8",1:23.24,7.2,2(700),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
9,10,FORTUNE BUDDY(B444),M L Yeung,T P Yung,123,1068,10,4-1/2,"12                                                            

13                                                            

13                                                            

9",1:23.45,169,2(700),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
10,2,GALAXY RACER(C245),J Moreira,C Fownes,132,1110,11,4-1/2,"10                                                            

9                                                            

8                                                            

10",1:23.47,3.3,2(700),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
11,12,SOLAR BILLION(C171),M Chadwick,K L Man,119,1095,6,6,"11                                                            

11                                                            

11                                                            

11",1:23.69,27,2(700),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
12,8,BLINK OF A SECOND(B418),B Shinn,D E Ferraris,123,1150,1,6-1/4,"6                                                            

6                                                            

7                                                            

12",1:23.74,139,2(700),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
13,4,MOTHER WISHES(B474),K C Leung,W Y So,131,1127,7,8-1/4,"4                                                            

3                                                            

4                                                            

13",1:24.06,8.6,2(700),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
DNF,9,DRAGON BOLT(D077),K H Chan,F C Lor,116,1183,5,---,14,---,213,2(700),Class 5 - 1400M - (40-0),GOOD,"TURF - ""B"" Course","HK$ 725,000",Sha Tin,2020/05/31
1,7,WINNING DREAMER(D358),C Y Ho,F C Lor,125,1198,4,-,"1                                                            

2                                                            

1",0:55.59,2.4,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
2,1,FABULOUS EIGHT(B473),J Moreira,P F Yiu,131,1099,1,1-3/4,"4                                                            

3                                                            

2",0:55.89,4,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
3,4,SUPER KIN(C011),N Callan,C Fownes,127,1287,12,4-3/4,"10                                                            

9                                                            

3",0:56.34,28,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
4,9,NEXTMODEL(D015),M Chadwick,T P Yung,124,1144,3,5,"3                                                            

1                                                            

4",0:56.40,12,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
5,3,EL JEFE(C466),A Hamelin,C H Yip,127,1112,8,6-3/4,"12                                                            

12                                                            

5",0:56.66,22,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
6,13,SPARKLING DOLPHIN(C332),H N Wong,Y S Tsui,116,1150,2,6-3/4,"2                                                            

4                                                            

6",0:56.69,173,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
7,12,HERCULES(C476),C L Chau,C H Yip,119,1048,9,7-1/2,"13                                                            

13                                                            

7",0:56.78,145,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
8,10,WAYFOONG STAR(D114),C Schofield,D J Whyte,124,1216,14,8-1/4,"9                                                            

5                                                            

8",0:56.90,5.7,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
9,6,GOLD 'N' BOLD(D079),Z Purton,J Moore,125,1209,13,8-3/4,"8                                                            

6                                                            

9",0:56.97,7,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
10,2,DIAMOND PEGASUS(D143),K Teetan,A S Cruz,128,1132,7,11-3/4,"7                                                            

10                                                            

10",0:57.45,106,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
11,5,DR EQ(C451),K H Chan,J Size,118,1048,6,11-3/4,"5                                                            

8                                                            

11",0:57.48,76,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
12,11,GLORIOUS BUDDY(C405),M F Poon,D J Hall,121,1028,5,12-1/4,"11                                                            

11                                                            

12",0:57.56,357,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
13,8,WINNING WAYS(B332),K C Leung,C S Shum,125,1201,10,13-3/4,"6                                                            

7                                                            

13",0:57.79,32,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
14,14,DASHING GRACE(C513),M L Yeung,T P Yung,114,1070,11,15-1/4,"14                                                            

14                                                            

14",0:58.01,553,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
WV,,SO HAPPY(D076),C L Chau,K L Man,113,---,---,---,---,---,---,3(701),Class 4 - 1000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
1,3,RACING FIGHTER(B285),Z Purton,C H Yip,130,1183,11,-,"7                                                            

6                                                            

1",1:09.14,5.2,4(702),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
2,12,UNIQUE TREASURE(C141),J Moreira,P F Yiu,115,1111,4,SH,"6                                                            

5                                                            

2",1:09.15,3.6,4(702),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
3,2,QUADRUPLE DOUBLE(B250),C L Chau,D J Hall,122,1085,5,1/2,"3                                                            

1                                                            

3",1:09.24,2,4(702),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
4,8,METRO WARRIOR(D387),N Callan,J Moore,122,1122,7,1-1/4,"4                                                            

4                                                            

4",1:09.32,19,4(702),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
5,11,CALIFORNIA TURBO(C077),C Y Ho,A S Cruz,118,1140,12,1-1/2,"8                                                            

7                                                            

5",1:09.36,7.9,4(702),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
6,5,URBAN DANCER(C512),K C Leung,T P Yung,124,1064,1,3-3/4,"5                                                            

3                                                            

6",1:09.76,246,4(702),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
7,4,ENTRUSTED(D381),C Schofield,D J Whyte,125,1125,8,5,"9                                                            

9                                                            

7",1:09.95,97,4(702),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
8,10,SUPER QILIN(C317),M L Yeung,W Y So,121,1139,6,7-1/4,"11                                                            

11                                                            

8",1:10.31,356,4(702),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
9,6,ORIENTAL AMIGO(D232),C Wong,Y S Tsui,118,1043,2,9-1/4,"10                                                            

10                                                            

9",1:10.62,177,4(702),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
10,1,SUPER COMMANDER(D350),K Teetan,A T Millard,133,1091,10,15-1/2,"1                                                            

2                                                            

10",1:11.61,63,4(702),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
11,9,BETHANY(C258),V Borges,C S Shum,121,1084,9,25-3/4,"2                                                            

8                                                            

11",1:13.26,36,4(702),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
12,7,KING'S HORN(D325),T H So,L Ho,120,1075,3,26-1/4,"12                                                            

12                                                            

12",1:13.34,311,4(702),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
1,1,HINYUEN SWIFTNESS(V250),K H Chan,C H Yip,126,1247,14,-,"1                                                            

1                                                            

1",1:09.39,12,5(703),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
2,2,BRIGHT KID(C060),Z Purton,W Y So,125,1156,1,SH,"6                                                            

4                                                            

2",1:09.41,3.7,5(703),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
3,3,HAPPY VICTORY(B195),K C Leung,A T Millard,125,1090,7,1-3/4,"4                                                            

3                                                            

3",1:09.68,13,5(703),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
4,7,UNIVERSAL CROWN(D240),K Teetan,D J Whyte,123,1074,6,2-3/4,"9                                                            

7                                                            

4",1:09.85,24,5(703),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
5,9,FIGHTER BOY(D152),C Y Ho,P F Yiu,121,1104,5,3-1/2,"3                                                            

5                                                            

5",1:09.94,4.4,5(703),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
6,4,MALDIVES(D329),B Shinn,D J Hall,125,1127,9,3-3/4,"13                                                            

13                                                            

6",1:10.00,25,5(703),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
7,10,GENERAL TRUMP(B394),A Hamelin,T P Yung,120,1120,3,4,"10                                                            

9                                                            

7",1:10.04,6.7,5(703),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
8,14,UNITED WE STAND(D048),H W Lai,C S Shum,115,1184,12,4,"2                                                            

2                                                            

8",1:10.05,108,5(703),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
9,11,READY CONQUEROR(D204),V Borges,Y S Tsui,119,1032,8,4-1/4,"8                                                            

10                                                            

9",1:10.06,63,5(703),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
10,6,RUN THE TABLE(D229),N Callan,K W Lui,123,1032,2,4-1/4,"7                                                            

8                                                            

10",1:10.07,210,5(703),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
11,5,RHAPSODY(D120),J Moreira,J Size,125,1091,13,5-1/4,"5                                                            

6                                                            

11",1:10.21,4.2,5(703),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
12,8,STOCK LEGEND(D039),C Schofield,K H Ting,122,1080,11,5-1/2,"11                                                            

12                                                            

12",1:10.28,23,5(703),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
13,12,RED ZOFFANY(D211),T H So,K L Man,117,1077,4,6-1/4,"12                                                            

11                                                            

13",1:10.41,417,5(703),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
14,13,PERFECT HARMONY(D166),M Chadwick,A S Cruz,116,1102,10,7-3/4,"14                                                            

14                                                            

14",1:10.63,46,5(703),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
1,1,SUPERB DADDY(D235),N Callan,L Ho,133,1084,9,-,"9                                                            

9                                                            

6                                                            

1",1:22.09,20,6(704),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
2,12,SUPER RED DRAGON(C191),V Borges,W Y So,117,1130,3,SH,"5                                                            

8                                                            

9                                                            

2",1:22.10,19,6(704),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
3,6,SO WE JOY(D082),C Y Ho,J Moore,126,1076,8,3/4,"6                                                            

3                                                            

3                                                            

3",1:22.21,5.2,6(704),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
4,5,SUN OF MAKFI(D157),B Shinn,D J Hall,127,1023,10,2-3/4,"13                                                            

12                                                            

13                                                            

4",1:22.54,101,6(704),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
5,2,PARTY GENIUS(D217),Z Purton,D J Whyte,128,1150,6,3-1/2,"7                                                            

6                                                            

5                                                            

5",1:22.66,2.6,6(704),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
6,14,IMPECCABLE FELLOW(A310),M L Yeung,R Gibson,115,1134,14,4-1/4,"14                                                            

14                                                            

12                                                            

6",1:22.78,145,6(704),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
7,7,MOMENTUM HAPPY(C423),C Wong,K H Ting,120,1074,7,4-1/2,"1                                                            

1                                                            

1                                                            

7",1:22.80,7,6(704),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
8,13,ALL TIMES GRATEFUL(C438),T H So,C H Yip,114,1058,5,5-1/4,"10                                                            

10                                                            

11                                                            

8",1:22.92,35,6(704),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
9,4,STAR MAJESTIC(S093),A Hamelin,P O'Sullivan,127,1153,1,5-1/4,"8                                                            

7                                                            

8                                                            

9",1:22.94,24,6(704),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
10,10,WINWIN THIRTYTHREE(C110),J Moreira,P F Yiu,118,1014,12,6-1/4,"11                                                            

11                                                            

10                                                            

10",1:23.09,9.4,6(704),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
11,9,CIRCUIT NUMBER ONE(B373),K Teetan,A S Cruz,120,1077,4,8-1/4,"3                                                            

5                                                            

7                                                            

11",1:23.40,5.4,6(704),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
12,11,MASTER GALAXY(C449),H W Lai,Y S Tsui,117,1160,13,9-1/2,"2                                                            

2                                                            

2                                                            

12",1:23.61,367,6(704),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
13,8,FORTUNATE RUNNER(A292),H N Wong,K W Lui,118,1149,11,9-1/2,"12                                                            

13                                                            

14                                                            

13",1:23.62,358,6(704),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
14,3,HEY PAL(D294),C Schofield,J Size,127,1161,2,12-1/4,"4                                                            

4                                                            

4                                                            

14",1:24.06,91,6(704),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
1,12,BULLISH GLORY(A118),K Teetan,C W Chang,119,1118,11,-,"10                                                            

10                                                            

9                                                            

8                                                            

1",2:01.89,22,7(705),Class 4 - 2000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
2,9,GOOD DAYS(A333),Z Purton,C S Shum,121,1125,4,1/2,"9                                                            

6                                                            

8                                                            

7                                                            

2",2:01.98,4.2,7(705),Class 4 - 2000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
3,11,MCMUNIGAL(B335),J Moreira,D J Hall,120,1024,12,1-1/4,"8                                                            

7                                                            

6                                                            

5                                                            

3",2:02.11,3.6,7(705),Class 4 - 2000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
4,8,EXALTATION(C370),A Hamelin,A S Cruz,123,1010,2,1-1/2,"4                                                            

3                                                            

4                                                            

4                                                            

4",2:02.13,12,7(705),Class 4 - 2000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
5,7,NATURAL STORM(C461),C Y Ho,P F Yiu,124,1091,3,1-3/4,"5                                                            

8                                                            

7                                                            

9                                                            

5",2:02.15,4,7(705),Class 4 - 2000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
6,2,KUNGFUMASTER PANDA(C153),K H Chan,T P Yung,125,1077,5,2-1/2,"11                                                            

11                                                            

11                                                            

10                                                            

6",2:02.30,55,7(705),Class 4 - 2000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
7,3,GIANT TURTLE(T391),C Wong,A T Millard,123,1094,10,2-3/4,"2                                                            

2                                                            

2                                                            

2                                                            

7",2:02.32,48,7(705),Class 4 - 2000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
8,5,CROWN AVENUE(V378),V Borges,C H Yip,126,1160,6,4,"6                                                            

4                                                            

3                                                            

3                                                            

8",2:02.53,35,7(705),Class 4 - 2000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
9,4,PLAY WISE(A411),M F Poon,C H Yip,125,1094,8,4,"7                                                            

9                                                            

10                                                            

11                                                            

9",2:02.55,95,7(705),Class 4 - 2000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
10,13,HAPPY ROCKY(S147),M L Yeung,C W Chang,114,1097,9,4-1/4,"12                                                            

12                                                            

12                                                            

12                                                            

10",2:02.56,45,7(705),Class 4 - 2000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
11,1,GALA NIGHT(C331),C L Chau,J Moore,123,1158,1,6,"1                                                            

1                                                            

1                                                            

1                                                            

11",2:02.84,6.5,7(705),Class 4 - 2000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
12,6,JIMMU(C266),B Shinn,Y S Tsui,126,1079,7,7-3/4,"3                                                            

5                                                            

5                                                            

6                                                            

12",2:03.12,14,7(705),Class 4 - 2000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
WV,10,VICTORIOUS SEEKER(C091),C Schofield,P O'Sullivan,121,---,---,---,---,---,---,7(705),Class 4 - 2000M - (60-40),GOOD,"TURF - ""B"" Course","HK$ 967,000",Sha Tin,2020/05/31
1,1,BEAUTY AMIGO(C124),K H Chan,J Moore,126,1070,8,-,"1                                                            

1                                                            

1",1:08.94,7.2,8(706),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
2,11,FLYING SWORD(C463),K Teetan,A S Cruz,117,1037,1,1/2,"10                                                            

8                                                            

2",1:09.03,3.6,8(706),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
3,13,ELIGERE(C473),V Borges,Y S Tsui,115,1012,2,3/4,"6                                                            

5                                                            

3",1:09.05,5.8,8(706),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
4,2,HANDSOME BO BO(B119),J Moreira,K L Man,131,1170,3,2-1/2,"3                                                            

2                                                            

4",1:09.35,5,8(706),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
5,8,TOM'S STYLE(C509),C Y Ho,K W Lui,122,1155,7,3-1/4,"4                                                            

4                                                            

5",1:09.46,31,8(706),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
6,12,AMAZING KNIGHT(D266),M Chadwick,J Size,115,1042,5,3-3/4,"5                                                            

6                                                            

6",1:09.52,66,8(706),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
7,4,FLYING ON THE TURF(C477),K C Leung,K H Ting,126,1136,6,4-1/4,"9                                                            

7                                                            

7",1:09.60,21,8(706),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
8,3,STANLEY PARK(C446),C L Chau,L Ho,120,1273,11,4-1/4,"11                                                            

13                                                            

8",1:09.60,8.9,8(706),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
9,9,TRUST ME(C134),Z Purton,C H Yip,122,1098,10,4-1/2,"13                                                            

12                                                            

9",1:09.67,16,8(706),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
10,6,FALCON TURBO(B164),C Schofield,D J Whyte,122,1161,4,5,"7                                                            

9                                                            

10",1:09.74,10,8(706),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
11,5,DAY DAY RICH(D231),M L Yeung,T P Yung,122,1037,12,5-1/4,"2                                                            

3                                                            

11",1:09.80,285,8(706),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
12,10,BRIGHT VISION(D251),A Hamelin,P F Yiu,120,1112,9,7-1/2,"8                                                            

10                                                            

12",1:10.15,18,8(706),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
13,7,TELECOM ELITE(D355),N Callan,P O'Sullivan,122,1119,13,10-3/4,"12                                                            

11                                                            

13",1:10.67,207,8(706),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/05/31
1,2,KA YING STAR(C198),C Schofield,A S Cruz,129,1127,5,-,"1                                                            

1                                                            

1                                                            

1",1:32.95,6.5,9(707),Group Three - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 3,250,000",Sha Tin,2020/05/31
2,1,SOUTHERN LEGEND(A252),C Y Ho,C Fownes,133,1152,9,N,"3                                                            

3                                                            

4                                                            

2",1:32.98,6.3,9(707),Group Three - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 3,250,000",Sha Tin,2020/05/31
3,6,FAST MOST FURIOUS(A165),M F Poon,D J Hall,113,1124,6,N,"10                                                            

9                                                            

7                                                            

3",1:32.99,22,9(707),Group Three - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 3,250,000",Sha Tin,2020/05/31
4,11,GENERAL'S DELIGHT(D022),K Teetan,D J Whyte,113,1251,1,1/2,"4                                                            

4                                                            

3                                                            

4",1:33.03,5.7,9(707),Group Three - 1600M ,GOOD,"TURF - ""B"" Course","HK$ 3,250,000",Sha Tin,2020/05/31
